,review_text,review_rating
2428,aku baru nyobain sample toner langsung jatuh hati tonernya lembut melembabkan wanginya enak lembut gak sensasi alkohol membuat kulit kering pakai samplenya hari kulit terasa lebih lembut terluhat lebih cerah pingin beli full sizenya mahal banget,4
2429,my first moisturizing serum melembabkannya pas kurang tahan lama kulit keringku paling setengah hari kulit kering i prefer other brands still its a good serum good kemasan too enak praktis dibawa traveling,4
2431,standar real techniques lainnya yang aku seneng brush bulunya lembut terus sepanjang aku pakai selalu mantap tidak shedding sayangnya menurutku brush terlalu geday buat dijadiin blush brush walaupun ngepickup pigment pas lebih enak dijadiin powder brush,4
2432,beli karna waktu promo dioriflame jadi nya murah banget multifungsi dipakai daerah bibir siku aku pakai bibir cukup melembabkan karna aku mau nya memerahkan warna bibir jadi aku stop pakai dibibir disiku pemakaian menjadi lembab tetapi permanen mungkin mesti dipakai rutin baru terlihat hasilnya,4
2433,enak banget kalau tiap malam pakai besok mukanya jadi cerahan supple lebih keliatan sehat tekturnya kaya oil dry oil begitu cepet banget meresapnya dimuka aplikasinya ditepuk jangan diusap tidak tau sih aku pakenya sesuai step kiehlsnya aku suka wangi lavendernya buat tidur jadi lebih pules rasanya lol harganya memang mahal habisnya lama banget loh aku punya sample sebanyak ml aja bulanan pakenya aku cuma pakai tiap malem / drop seluruh wajah,4
2434,pros - perlindungan pa - kulitku cukup sensitif matahari kalau tidak pakai sunblock jadi perih but this sunscreen does the job in protecting my skin kulitku tidak perih tidak menghitam cons - wanginya terlalu strong - white cast kadang menggumpal kulit,4
2435,suka karna cocok wajah hasilnya enak dan seger baunya jg tidak terlalu nyengat harga murah,4
2437,uv tint pertama yang aku coba suka sama teksturnya cair gampang dibaur wajah coveragenya tekstur produk dengan cakupan yang tipis dan warna yang halus jadi ringan buat dipakai sehari hari pakai gak buat jerawatan oil controlnya lumayan kalau set pakai loose powder,4
2440,aku beli creme sandalwood beige yang nyaranin spg nya sih pertama cuma mau lihat-lihat pas dicoba kok buaguuuuussss hahaha beli deh akhirnya warnanya cerah peach begitu jatuhnya gak buat kering buat lebih muda make hahaha staying powernya so so lah makan siang tetep warnanya kok walaupun tipis overall kalau habis pengen repurchase kalau gak cari merk warnanya samaan kayak yang,4
2441,if youre looking for a true orange pilihan warna this would be perfect unlike purty persimmon orange-y red bener-bener orange - very affordable colour selection nya banyak plus gampang dicari udah banyak jual online shop - packagingnya ringkih rajin bersihin capnya warna lipsticknya nempel - staying power so-so diaplikasikan kembali,4
2442,tender care multifungsi buat bibir lutut iya siku oke melembapkan tidak buat kering packagingnya kurang higienis sih dalem pot begitu sayang banget kemaren tidak beli limited edition huhu,4
2443,suka banget serum tekturnya sedikit thick lengket menyerap kulitnya butuh waktu beberapa menit beneran membuat kulit super lembab kulit jadi lembab kenyal begitu berasa udah tidak pengen pakai pelembab,4
2444,exfoliant toner pakai sebagi step pertama double toning dilihat kandungannya aqua aloe barbandensis leaf juice grapefruit extract glycolic acid cosdna produk mengandung exfoliant whitening glycolic acidnya disebutkan aloe berkhasiat shooting sayangnya tahu berapa ph produk memastikan keefektifan toner exfoliator memakai kurang lebih satu bulan toner pakai terus menurus kadang minggu pakai minggu off dipakai am pm ternyata kadang buat kulit kulit yang mengelupas over exfoliated jadi pakai malam hari pemakain terasa rasa menyengat cukup kencang beberapa menit melihat instant glow instant firm kulit sangat suka membeli melalui sistem po luxola singapura diskon jadi merasa produk sebanding harganya kemasannya besar ml yakin ph nya keinginan mencoba exfoliant toner ragu membeli produk habis,4
2445,nyari pilihan warna susahnya setengah metong selalu habis dimana-mana mau po suka kehabisan kesabaran ketabahan menunggu selalu mengecek lapak siapa jual akhirnya copenhagen jadi milikku hahahaa kalau satu aku gak berani apply tebel-tebel aku selalu apply tipis dab jari,4
2447,dapet bb cream waktu ikutan giveaway salah satu online shop awalnya tidak berharap banyak mostly aku tidak cocok sama produknya etude eh eh ternyata aku suuuka banget sama bb cream what i like ringan banget tidak terlalu berat coveragenya sangat bagus mampu menutupi bekas noda sempurna gak oily sama sekali meskipun panasan muka jembrengin terik matahari gak bakal oily percaya tidak percaya deh gak oxy sama sekali kebanyakan bb cream menyebabkan oxy wajah aku permirsah cons mahal banget harga counter etude indonesia,4
2449,suka banget sama bb cream harganya affordable banget buat tambah suka deh melembabkan wajah banget walaupun memang coveragenya kurang cocok banget buat sehari-hari warna sih yellow warna dasar kulit yang ditentukan oleh gen dan tidak berubah kalau menurutku kualitasnya hampir sama kaya innisfree jejubija,4
2450,kalau buat harga emang affordable banget buat mahasiswa ya cocoklaah kalau buat aku sendiri baby lips moisturisingnya kurang tetep aja kesana sananya kadang bibir kering kalau buat sehari hari warnanya keluar soft begitu jadinya bagus buat biar bibir tidak pucet,4
2453,f flat kabuki rocks bulunya lembut gagang nya terlihat sangat lux multi fungsi blend foundation apply powder contour another plus side punya ku pernah rontok sejak dibeli bener tidak rugi deh beli,4
2454,aku pakai badan soalnya kurang nyaman kalau dipakai wajah menyerapnya cepet wajah jadi lengket berminyak buat gerah kalau pakai keringetan terus keringetnya yang masuk mata buat pedih loh,4
2456,aku pakai yang pilihan warna brick suka banget sama nyx bll teksturnya lembut jadi buat bibir lembab pakai dikit jg warnanya langsung keluar jadi lumayan tahan lama gak gampang habis harga sangat oke lah dapet semua,4
2458,salah satu scrub favorit harganya murah tidak murahan butiran scrubnya banyak kasar jadi gak perlu tenaga ekstra buat scrubbing wanginya lembut gak mengganggu scrubbing kulit jadi berasa lebih halus kenyal recommended for daily use,4
2459,sebenernya bingung sih retro matte dimaksud koleksi retro matte si matte biasa termasuk punya beberapa warna koleksi retromatte riri woo sama runway hit menurut pendapat saya formulanya susah glides keduanya kalau apply lipbalm both color are gorgeous great pigmentation staining dan awsome staying power non drying neither moisturizing its just im not a matte lipstick girl i found it a bit hard to touch it up need to remove all the residue left behind dan totally diaplikasikan kembali it worst case if you have a chapped lip it will accentuate it sisi kurang sregnya sih beberapa warna gak pakein lipgloss its separated dan does not look good,4
2460,sukaa sama masker - baunya segar - kulit terasa fresh kesat kenyal dipakai - murah - cukup banyak untuk kali pemakaian langsung buang kemasan kosongnya - praktis - - cukup untuk angkat komedo biasanya pakai scrub,4
2461,powder brush favorit sangat lembut cukup dense bedak jadi rata gak tebal dan berat kalau mau full coverage tinggal dibuffing sayangnya brush bulky jadi rumit dibawa-bawa tetap sih bawa make up pouch jadi makan tempat touch-up cukup malu ukurannya kelewat besar but since it works for me i dont really bother,4
2463,minusnya mengeringkan bibir aku dan bbrp orang lainnya trus cepet habis p sisanya oke pilihan warnanya bagus finishinya oke gampang diaplikasikan aku nyiasatin terlalu-keringnya campur lipstik hasilnya tetep matte suka,4
2464,aku suka banget pakai warna merah aroma cherry dipakai melembabkan bibirku super kering area-area kering siku bawah hidung cuman sayangnya kurang higenis soalnya kudu dicolekhehehe,4
2466,masker pertamaku harganya sangat terjangkau masker sangat mudah didapatkan counter-counter kosmetik memakai masker kulit wajah menjadi segar bersih mengangkat kulit-kulit mati masker menjaga kelembapan alami kulit wajah,4
2467,suka banget efek halus lembut bersih pakai masker wangi lemonnya terasa banget suka sayangnya jerawat so so aja mengeringkan jerawat katanya jerawat on the spot didiamkan semalaman aku sendiri pernah coba,4
2468,my first bb cream cocok dan i cinta itnyoba bb cream satu paket produk lainwarnanya menyatu warna kulit tidak berasa nutupin pori pori serasa tebel atau retak dipakai kulit keliatan lebih rata halus,4
2469,sabun muka tergolong murah harganya gampang dibeli hasil pemakaiannya kulit terasa keset bersih kering jadi pakai moisturizer klaim membersihkan komedo mengecilkan pori kayaknya kurang terasa hasilnya memang membersihkan pori sih cuma kalau udah komedonya yah tetep aja gak hilang aku suka sabun scrub kecilnya buat efek ekstra bersih cuci muka wajah terasa segar sensasi dinginnya foamnya berbusa banget which i like,4
2470,toner nivea wanginya enak tidak buat kulit wajah kering terasa ditarik pakai tonernya kotoran wajah terangkat membuat kulit wajah langsung segar penting toner nivea tidak buat kulit wajah reaksi kulit karena tidak cocok dengan zat aktif pada produk,4
2471,serum cepat menyerap ringan lengket segi hasil memang terlalu terlihat kulitku baru pakai minggu packagingnya elegan berat jadi susah kalau dibawa traveling,4
2472,pembersih sangat praktis semua kotor langsung hilang cocok kulitku gak buat reaksi kulit karena tidak cocok dengan zat aktif pada produk kalau kena bibir kejilat sama pahit loh aku suka cuci muka pakai facial foam lebih bersih,4
2473,lipstick mac satu koleksi permanen berwarna matte jadi salah satu best item mac jadi favorit kemasannya berwarna hitam bentuk bullet terlihat sleek dibuka sticknya mengilat berwarna pink fuchsia swatch warnanya keluar banget pigmentasinya meskipun matte lipstick teksturnya cukup lembut bibir kering membuat jadi chap lips dibutuhkan x usapan full color bibir atas bawah ketahanan warnanya cukup panjang jam dibawa makan minum stainnya tebal bibir warnanya tampak bunga tulip pink neon bibir mencolok norak cakeplah meskipun kulit terlalu terang efeknya jadi mencerahkan kulit membuat gigi tampak kuning tersenyum lebar kurs dollar semakin meningkat rasanya harga cantumkan jadi akurat membelinya jauuh dollar mencekik rupiah sekarang,4
2474,rutin pakai face wash wajah jadi lebih cerah kusam bener banget kalau face wash ngurangin komedo jerawat khasiat melembabkannya tetep kemasannya macem yang buat travelling hati pakai face wash jangan terlalu banyak terlalu digosok buat kulit merah terutama area yang sensitive bawah cuping hidung bibit,4
2475,masker sering kupake pagi kalau siangnya pergi acara wedding begitu buat wajah langsung cerah bersinar hahahah sama kayak review sebelumnya aku suka pakai scrub surprise dulu baru dilanjut sama masker jadi optimal hasilnya menurutku sih terus aromanya haruuuuum bangeet sekarang udah jar yang kedua sih aku soalnay efeknya bagus sih jadi sayang kl tidak dilanjutin,4
2476,facewash lembut bahkan kulit sensitif sekalipun walaupun baunya kurang enak karet nyaman kulit wajah pacarku yang kulitnya sensitif acne-prone pakai bulan mengalami reaksi kulit karena tidak cocok dengan zat aktif pada produk kulit wajahnya malah cenderung membaik dipakai rutin,4
2477,aku punya warnanya green oke banget jadiin base riasan green mengkoreksi warna kulit kemerahan kemasan lucu imut wanginya mengganggu membuat kulit terlihat lebih cerah,4
2478,suka banget produk spf nya yang bener bkn kulit aku terjaga teksturnya cair berminyak jadi sblm pengaplikasian jgn lupa buat dikocok bagian milknya kecampur sama bagian yang berminyak tadi aku pernah pakai tangan sama kaki buat coba krna botolnya tertulis face dan body use tetapi pas dipakai tangan hasilnya beda kl pakai muka tangan jadi kerasa lebih kering jadi kurang recommended dipakai body,4
2479,harga terjangkau lip balm cocok menjaga bibir kamu terus lembap kapan wangi khas vanilla nya cocok dipakai pria maupun wanita btw aku rekomendaasikan pure vanilla honey laki laki bibirnya kering tenang aja lip care berwarna biar terkesan memakai lip care apply bibir kamu hapus sedikit tissue recommended for boys,4
2480,menggunakan bb cream menggunakan cc cream base multi vitamin cc cream memiliki spf menangkal sinar matahari cc cream bb cream menempel lebih lama hasil riasan lebih bagus,4
2481,smlc favorit suka pakai sehari-hari warnanya aku sih pink coral-an untk ketahanannya kurang habis minum suka nempel sedotan gelas bagian bibir dalem hilang tidak buat bibir kering gampang hapus teksture nya lembut wanginya aku suka hehe,4
2482,kalau sensibio lebih kulit sensitif nah sebium untuk kulit berminyak entah lebih ngerasa cocok lebih oke kalau bersihin muka pakai sensibio make up kotoran minyak keangkat which is gak terlalu dirasakan pas pakai sebium meninggalkan rasa sedikit sticky wangi cucumber,4
2483,lulur pertama sejak sma nihmurah meriah scrubnya kerasa bangetagak kasar sih lumayan buat mbersihin kulit dibersihin kerasa licin terus lembab rutin pakai lulur lumayan buat kulit lebih putih,4
2484,cleanser lumayan enak sih bersih alkoholnya jadi menyengat gimana begitu sesaat pakai tzone lebih ngeluarin minyak daya bersihnya oke cuma tadi alkoholnya buat aku tidak kuat kalau usapan wajah terus-terusan kalau hapus riasan tidak cukup kapas aja kan,4
2486,face sunblock rekomendasi dokter kulit mudah dipakai mudah beli dimana-mana aku make nya tipis tipis banget didiemin sebentar trus baru dipoles bedak kalau tidak pakai bedak jadinya mengkilap banget kemasannya berbentuk tube salep jadi buat gampang dibawa tidak rumit make nya repurchase samai sekarang lebih percaya rekomendasi dokter kulit drpd ngelihat dr iklan,4
2488,coba produk promo guardian katanya pemberish muka perlu cuci muka ttp aja sih aku cuci muka soalnya berasa kurang aja overall bagus tidak oily begitu klo buat ngapus mascara riasan mata kurang ampuh mesti pke berkali kali,4
2489,lipstick favorit aku warnanya warna yang sesuai dengan warna alami kulit gak pucat dipakai sehari hari bagus acara tertentu oke wajah jadi fresh habis pakai lipstick lipstick cukup tahan lama kok harganya mahal worth it lah,4
2490,bb cream cuma warna bagusnya sepertinya dipakai semua warna kulit waktu awal dipakai memang keputihan buat kulit aku sawo matang tunggu beberapa menit kemudian jadi sewarna kulit tekstur cukup ringan jadi cocok buat dipakai sehari-hari gak lengket mudah nyerap kalau coveragenya gak terlalu bagus dibadingin foundation bb cream lainnya,4
2495,toner biasanya aku pakai cuci muka pakai facial foam lumayan bagus mengangkat kotoran-kotoran tersisa kulit enaknya toner segar buat kulit aku kering terus green tea sama tea tree oilnya kali jadinya kulit ku berjerawat,4
2496,pertama aku beli memang mengalihkan suncreen aku dokter cara aplikasinya memang susah diblend kalau moisturising terlebih pilihan warna nya cocok ama kulitku oil coverage nya cukup bagus,4
2497,aku suka beli body lotion kalau serum spf nya tidak aku cuma pakai body lotion pagi aja kandungan spf nya buat jaga kulit sinar matahari lembut melembabkan cepat menyerap kulit mudah ditemuin mini market terdekat,4
2498,pilihan warna aku punya cuma antwerp but cinta itt awal beli cuma ikutin teman kantor ktnya enak formulanya gak expect too much murah gak pernah punya lip product yang matte jadi was jg bibirku tipe gampang kering formula mattenya banget gak buat bibir pecah pas kering brasa kaya gak pakai apa warnanya jg berpigmen banget antwerp d bibirku lebih soft pink than coral minusnya langsung hilang once makan kebanyakan yang hilang bagian bibir aja jadi aneh begitu deh tetapi tinggal usapan balik beres pingin coba buenos aires takut gak terlalu kliatan warnanya d bibir,4
2500,salah satu acid toner populer pertama kali pakai sedikit cekit/tingling area wajah banyak komedo jerawat lama-lama reda lama meresap kulit dibarengi hydrating toner sesudahnya kulit cenderung timbul dry patch disekitar pelipis hidung sudut bibir,4
2502,dulu pernah nyobain face wash kadang jerawatan sekarang jerawat jarang datang enggak pernah pakai produk seingat aku memang rasanya enggak buat reaksi kulit karena tidak cocok dengan zat aktif pada produk tetep lembab ampuh mengurangi minyak wajah patut dicoba mukanya jerawatan,4
2503,kemasan harga yang tergolong murah menurutku kemasan wardah lumayan chic result wajahku oily dan combination it works on my face tidak berminyak tidak terlalu tebal  wajah aku rasanya ringan cukup covered wajah aku sayangnya wajah berasa jadi kering banget pakai bb cream aktifitas ruangan ber-ac will repurchase again maybe,4
2504,cocok banget kulit berminyak berjerawat meski scrub clean dan clear facial wash mengangkat kotoran minyak sempurna cukup basahi wajah tuang clear dan clear facial wash telapak tangan usapkan tunggu menit bilas kemasannya ukurannya simpel dibawa tas,4
2507,satu-satunya facial wash clean dan clear cocok wajah aku awalnya beli udah tidak pilihan rak supermarket seminggu pakai produk ternyata tidak buat reaksi kulit karena tidak cocok dengan zat aktif pada produk malah justru mengurangi jerawat wajah waktu akhirnya repurchase beberapa kali pros - harga murah meriah - gampang dapet supermarket - tidak buat reaksi kulit karena tidak cocok dengan zat aktif pada produk cons - wanginya lama aku tidak suka p,4
2509,lulur balinya ovale wanginya enak jadi rasanya rileks banget kl habis scrubbing butirannya lembut sakit kalau dipakai scrubbing ampuh banget buat ngangkat sel kulit mati kulit kulit jadi lembut bilasnya gampang tidak perlu berkali karena tidak ninggalin perasaan licin begitu udah begitu harganya murah kemasannya bulky tidak makan tempat banyak,4
2510,suka suka banget pakai ampuh buat ngangkat dead skin kasar kasar banget scrub nya harganya muraaah banget pokoknya ramah kantong habis pakai kulit jadi kering malah lembab cons nya ditutup rapat biar kering disini cuma didapat hypermart hiks,4
2511,harganya super murah brush setebal selembut aku biasanya pakai aplikasikan bedak tabur jadi bedaknya keblend bagus wajah bulunya tebal besar gagangnya pas dipegang panjangnya pas gagangnya terbuat kayu pegangan besinya kokoh membersihkannya benar - benar bersih teliti kadang bubuk bedak quotngumpetquot dibagian tengah bulu - bulunya,4
2512,sesuai nama nya produk sungguh magic warna lip balm putih pulas bibir meninggalkan warna pinky magic texture nya memang balm membuat bibir kering aku suka pakai lip balm memakai lipstick lalu meghapusnya denganm tissue mengaplikasikan lipstick bibir ku terasa lembab lip balm wangi lip balm wangi strawberry,4
2513,glamglow youthmud kayak facial instant buat kulit muka halus sekejap pas aplikasi muka berasa sangat perih  aku suka wangi dedaunan lumayan efektif buat komedo hidung poin plus-nya buat kulit sensitive aku break out,4
2516,bentuknya bulat mirip telur salah satu ujung lancip aplikasi sudut-sudut wajah lumayan oke harganya dibersihkan perlu hati-hati takut sobek tempat mengeringkannya perlu diperhatikan kurang travel friendly sulit dimasukkan kotaknya jadi biasa aku bungkus plastik bening aja hehe,4
2517,scrub wardah bagus banget tidak nyangka sama harga segini mendapatkan hasil memuaskan mengangkat kotoran sel kulit mati sempurna scrub nya lembut butiran nya halus selesai mandi hasilnya langsung keliatankulit haluscerahdan harum sweet strawberrymandi sekaligus relax sama bau nyabisa mencerahkan kulit pemakaian rutin aman dipakai hari,4
2518,pertama pakai rasanya lumayan sih lama lama jadi risih scrubnya lumayan kasar bahkan kulitku sensitif sekalipun akhirnya aku pakai jadi scrub badan deh biar cepet habis,4
2519,awal beli brush penasaran hasilnya dibandingkan memakai bb cream jari ternyata hasilnya tidak mengecewakan kok lebih cover hasilnya wjaah lebih halus dibandingkan jari sekarang sih udah cinta cushion bb jadi pakai puff yang tersedia brush sedang nganggur klo yang suka riasan full coverage pakai bbc alas bedak saya rekomendasi,4
2520,bb cream hasilnya natural banger puny basil small to medium coverage kulitku tipe sensitif bb cream cocok menutupi jerawat sekaligus menjaga kulit yang sensitif pas waktu mencoba toko tbs bb cream rasa mintnya tangan tpi apply wajah rasa mintnya hilang ketahanan lamanya biasa perlu touch up kalau dipakai ber jam jam,4
2521,facialwash terlalu kesat untukku busanya banyak cuci muka buat muka kesat kaku nyaman walaupun sisi baunya enak lembut harum bunga jeruk memberi efek mencerahkan yang signifikan bahkan bulan pemakaian,4
2523,aku punya pilihan warna fleshtone teak rose dua-duanya sama-sama lembut buram lipstik buat bibir kering sama sekali pilihan warna lebih terang biasanya cenderung ninggalin noda bibir lipstik terlalu awet mungkin lembut jadi kalau makan minum gampang transfer kemana-mana jadi diaplikasikan kembali makan minum,4
2524,cleanser bagus tidak buat kulit kering wajah jadi terlihat bersih usai menggunakannya harganya terjangkau ditemukan hypermart kalau bali pilihan jenis kulit berbeda tipe cocok digunakan memiliki kulit kusam,4
2525,awalnya parno mau coba himalaya apa mud masknya meninggalkan jejak reaksi kulit karena tidak cocok dengan zat aktif pada produk kulitku hiks akhirnya pantang nyerah coba seri purifying neem mask satu harapan doi mempertanggung jawabkan reaksi kulit karena tidak cocok dengan zat aktif pada produk ditinggalkan saudara beda variannya ternyata memang tidak ampuh menghilangkan jerawat eitss kabar baiknya lumayan suka masker wanginya khas rempah entah apalah namanya pas nemplok wajah rasanya kaya clay mask lumayan sensasi dingin begitu bilas wajah aku berasa lebih cerah bersih paling sadis produk bagus banget ngilangin komedo yahoo,4
2526,rasanya permen strawberry jadi pengen dicicipin hehee gak greasy terbuat sugar jadi suka latah mau dijilat scrubbingnya banget langsung mengangkat kulit mati bibir bibir terlihat lebih sehat pemakaian lipstick terutama lipstick matte lebih halus,4
2527,udah jadi loyal usernya ponds lebih tahun tentunya menyambut gembira banget kehadiran ponds bb cream paling seneng pakai produk aktivitas sehari-hari coveragenya pas terlalu berat tetap mampu menyamarkan noda-noda wajah dipakai olahraga gym tahan kok,4
2529,masker gunakan seminggu sekali digunakan dimalam hari penggunaan nya praktis memakai toner mengaplikasikan masker keseluruh wajah selama kurang lebih menit hingga kulit terasa kencang kemudian tinggal dikelupas perlu dicuci wajahnya pengelupasannya sakit dibagian pipi susah dikelupas kering biasanya dioles lotion terlebih gampang dikelupas komedo kurang terangkat bagus mengangkat kulit mati baunya harum teksturnya butiran emasnya,4
2531,suka banget sama produk soalnya packagingnya cute banget trus lengkap satu package aku suka sama hasilnya dewy look begitu jadi buat muta lebih fresh kalau menurutku cuman sayang aja pilihan warnanya kurang banyak,4
2532,brush satu dibilang salah satu brush multifungsi banget fungsi utamanya memang ditujukan blush brush sering menggunakan brush apply bedak highlighter maupun bronzer bulunya lembut tidak rontok loh dipakai hari,4
2533,packagingnya super cute inilah alasan pertama why i buy this lip balm wanginya sih tidak menusuk i prefer lipbalm with more neutral scent efek moisturizing nya quite kalau pas bibir aku pecah pecah banget tidak begitu mempan sama aku overall i think its too expensive for a lip balm,4
2535,recommended untu dry lipsbibirku yang kering dilembabkan produk rosebudkelemahan jar higienis dikala menggunakan sistem coleklebih suka rosebud modelnya tube,4
2538,bukan banci brush pengetahuan tentang brushnya minim tetapi brush yang kualitasnya bagus banget bulunya halus lembut padet ukurannya cukup besar gagangnya jg kokoh pakai buat apply loose powder hasilnya jadi halus banget tercampur dgn baik jg pakai untuk apply blush dan it works well katanya bs untuk apply fondie jg tetapi coba sih jadi satu brush banyak kegunaannya,4
2539,suka beli lotion sering promo diskon aja supermarket hahaha aku dr kecil uda dibiasakan pakai lotion sih jadi aku tidak lengket biasa tetapi memang dr kecil aku selalu beli merk vaseline aku sih ngelembabin biasa aja kulit kaki kering sangat kering efek mutihin jg tidak berasa sih biasa aja emang kulitnya uda segini waktu aku liburan dibali kulit jadi hitam balik jkt terus mulai pakai lotion habis mandi keliatin sih jadi lebih cerah sugesti entah lah tetapi mama aku suka beli diskon hahaha,4
2541,suka banget sama wanginya busanya banyak melimpah sayang selesai dibilas dikeringkan mula aku jadi terasa kering kalau bersih nggaknya pastikan pakai toner sisa make up kapas efek lighteningnya kerasa sekarang,4
2542,suka banget sama formulanya yang ringan diapply wajah tidak terasa berat sama sekali pas untuk sehari tetapi memang cc cream kurang mampu menutupi kekurangan wajah seringnya gunakan cc cream base primer ditimpa bb cream fondie lagi hasilnya tampilan bb cream/fondie yang pakai jadi lebih halus mulus long last,4
2543,pernah mencoba lulur sariayu baunya harummm aku suka butirannya kasar membuat aku merasa tidak nyaman efektif sih menghilangkan kotoran pada kulit yang berupa sel kulit mati mengangkat kulit mati mandi badan jadi berasa lebih fresh bersih kesat tidak buat kulit kering,4
2544,warnanya kurang berpigmen jadi kudu diulang berkali kali lipsticknya ringkih empuk rawan patah lembab banget dipakai bibir jadi pakai lipbalm kadang aku pakai lipbalm aja buat numpukin lipstick matte suka katanya sih gak buat bibir jadi hitam,4
2546,moringa emang favoritku tbs sih scrubnya halus banget buat kulit lembut halus pastinya wanginya lumayan tahan lama kalau dipakai barengan produk seri moringa lainnya kalau fungsi mencerahkannya biasa aja menurutku gak kelihatan hasilnya harga emang mahal but overall suka banget sama body scrub,4
2548,small stipple brush dipakai untuk apply cream blush cream highlighter even liquid or cream alas bedak bristle nya halus ukuran brushnya perfect banget untuk apply bagian apple of the cheeks under eye atau top of the cheek untuk highlight untuk harga yang cukup murah id say kualitas elf studio brush cukup mumpuni brushnya mudah untuk dibersihkan gk rontok pasca dibersihin cm sygnya elf blm masuk indo jadi kalau mau beli musti po beli online,4
2550,kulitku setara mac nc- memakai bbcream pilihan warna dan hasilnya matte waktu cukup lama bbc ttp matte wajahku yang oily jam wanginya enak efek brighteningnya dapet efek brightening apa pilihan warnanya yang terlalu putih yak p so far suka berencara beli kemasannya gede bingits gr pengkoleksi bbcream aku bertanya kapan satu tube habis -- efek skincare yang katanya whitening anti wrinkle gak berasa kebanyakan bbc i recommend this product to ah siapapun coba aja deh bagus kok,4
2551,beli waktu temen korea nitip beliin tergiur karna liat review oke intl beauty blogger sejauh sih efek aku dapetin kulit lebih cerah sama lebih kenyal beberapa komedo digilas kl udah akut kayaknya mesti rajin pakenya wanginya enak kalau mau pakai mesti pakai air dulu dikit baru apply muka,4
2552,disamping harganya tidak terlalu mahal lotion tidak lengket dikulit cepat menyerap wanginya soft sayangnya lotion whitening efeknya tidak memutihkan kulit aku perlindungan sehari-hari aja dipakainya sehabis mandi,4
2555,aku beli ukuran trial size kemasan flip top ukuran kecil jadi cocok dibawa bepergian aku suka pertama kali digunakan overnight effects dilihat langsung mukaku terlihat lebih plump halus teksturnya terlalu cair memiliki bau-bauan mengganggu efek samping ekstrim perlu ditakutkan menggunakan produk eksfoliasi terjadi sangat ringan kulit mengelupas halus terlihat jarak dekat jadi jangan lupa pakai moisturizer sticky penggunaan terasa sedikit panas rasa perih berlebihan aku pakai tiap hari malam hari penggunaan membuat kulit menjadi photosensitive walaupun jangan lupa pakai sunblock tiap keluar rumah jerawat sering muncul jerawat hormonal kalau soal komedo sepertinya sama efek istimewa kulitku produk tersedia dijual bebas indonesia jadi ditemukan online melalui preorder,4
2557,masker kesayangan walaupun mihil bakal repurchase makenya seminggu x kalau rajin keliatan pori mengecil kulit lebih alus kalau dipakai make up tebel buat kondangan nempeeeel banget make up nya,4
2559,kangen banget sama bb cream bbc termurah ter-oke pernah aku punya harganya cuma rbtapi kualitasnya tidak kalah sama bbc mahal coveragenya medium-full oil controlnya -jam aku staying powernya so so sih pilihan warna natural pas banget kulitku repurchase yes absolutely,4
2560,punya vanillarasanya enak banget dipakai dibibir langsung mengkilap buat bibir keliatan sehat bentuknya kecil banget dipakai tiap hari abis-abis loh suka banget sama lip balm selalu repurchase,4
2561,pilihan warna c bare it all sesuai namanya quotbare it allquot lipstik bener-bener sesuai banget sama warna asli bibir aku buat keliatan pucat alias mlbb my lips but better begitu deh formulanya lembut cuma seret waktu pemakaiannya jadi mesti diolesin beberapa kali sampe warnanya bener-bener full nemplok bibir kalau pakai lipbalm dulu pakai lipstik pemakaiannya jadi lebih smooth bibir tidak bakal kering walaupun hasil akhir lipstik nya cenderung matte suka banget sama lipstik sabar mau beli warna duplikatnya lipstik mac,4
2562,lulur mandi murah gampang dibeli wanginya enak harganya murah dipakai foya-foya dipakai banyak biar berasa mandi wanginya kemasannya travel friendly walaupun gendut,4
2565,make bb selama beberapa bulan cukup puas sebenarnya coverage-nya lumayan harga sangat murah gampang ditemukan supermarket terdekat thick mencoba merek lebh ringan wajah spf nya rendah butuh lebih besar jadi akhirnya pindah merek,4
2566,coba versi sample suka teksturnya jeli macam ager-ager meski jelly terkena tangan dibaurkan wajah langsung meresap mudah diratakan meski merasa kurang cocok pakai soalnya pemakaian beberapa muncul beberapa jerwat kecil,4
2568,bener bener ngangkat komedo sayang buat kulit kering pemakaian jadi aku pakai lebih fokus komedo aja gak seluruh muka happy banget kalau habis pakai ngeliat maskernya keliatan komedo-komedo keangkat haha a bit disgusting sih but it was a personal satisfaction p cuma pemakaiannya rumit kalau ketipisan susah diangkat terlalu tebal lama keringnya kira kira nya susah kalau langsung keluarin dr tube nya,4
2569,pembersih muka bentuk balm pengaplikasiannya mudah cepat cukup dioleskan merata seluruh permukaan wajah lalu bantuan sedikit air kapas make up waterproof sekalipun terangkat balm membuat kulit terasa oily cukup bilas sekali facial wash wajah bersih segar,4
2570,aku tidak pakai wajah segi teksturnya aja udah keliatan heavy susah diratain jadi aku pakai buat badan protection so far sih oke belom pernah dicobain sampe panas-panasan kaya dipulau begitu wanginya cukup enak walaupun nyegrak banget,4
2571,sekarang pakai lipstick bll mid night dinner sejauh sih cocok banget berhubung bibir saya rada kering jadi terbantu tekstur kadar kelembapan lipstick jadi perlu pakai lip gloss buat saya kekurangannya cuma satu tahan lama d,4
